company_name,link_company,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,linkedin_employees,linkedin_followers,facebook,facebook_followers,num_female_founders,num_male_founders,has_linkedin,has_facebook,has_twitter,twitter_followers,category,company_age
Naborly,https://www.crunchbase.com/organization/naborly,13500000.0,7,5000000.0,0,2016-01-01,0,0,24,active,2.0,c_00011_00050,13500000.0,4,seed,2021-08-19,5000000.0,2.0,http://linkedin.com/company/naborly,,,https://www.facebook.com/naborly,,0,2,1,1,1,740,Bienes Raíces y Construcción,9
Power Router,https://www.crunchbase.com/organization/power-router,125000.0,0,125000.0,0,2016-01-01,0,0,1,active,1.0,c_00011_00050,125000.0,1,seed,2021-03-22,125000.0,1.0,https://www.linkedin.com/company/power-router,,,,0,1,0,1,0,1,202,Software y Servicios B2B,9
Withfriends,https://www.crunchbase.com/organization/withfriends,150000.0,0,150000.0,0,2016-01-01,0,0,1,active,1.0,c_00001_00010,150000.0,2,seed,2019-03-18,150000.0,3.0,https://www.linkedin.com/company/18361020/,,,https://www.facebook.com/domorewithfriends/,,1,2,1,1,1,258,Consumo,9
ClearBrain,https://www.crunchbase.com/organization/clearbrain,3240000.0,5,2000000.0,0,2016-01-01,0,0,14,active,2.0,c_00011_00050,3240000.0,2,seed,2018-04-30,2000000.0,2.0,https://www.linkedin.com/company/18023438,,,https://www.facebook.com/clearbraininc,,0,2,1,1,1,232,Software y Servicios B2B,9
Officely,https://www.crunchbase.com/organization/officely,2000000.0,2,2000000.0,0,2016-01-01,1,0,4,active,1.0,c_00001_00010,2000000.0,2,seed,2021-12-09,2000000.0,2.0,https://www.linkedin.com/company/getofficely/,,,https://www.facebook.com/Officely-103501008138720/,,0,2,1,1,0,0,Software y Servicios B2B,9
Kisan Network,https://www.crunchbase.com/organization/kisan-network,3220000.0,26,3000000.0,0,2016-01-01,0,0,9,active,3.0,c_00101_00250,3220000.0,3,seed,2020-01-30,3000000.0,2.0,https://www.linkedin.com/company/kisan-network,,,https://www.facebook.com/kisannetwork,,0,2,1,1,1,275,No Especificado,9
Edwin,https://www.crunchbase.com/organization/edwin-ai,1500000.0,4,1500000.0,0,2016-01-01,0,0,8,active,1.0,c_00011_00050,1500000.0,1,seed,2018-03-15,1500000.0,3.0,https://www.linkedin.com/company/11041151/,,,https://www.facebook.com/englishwithedwin,,0,3,1,1,0,0,Educación,9
Tetra,https://www.crunchbase.com/organization/tetra,1500000.0,5,1500000.0,0,2016-01-01,0,0,3,active,1.0,c_00001_00010,1500000.0,1,seed,2017-08-10,1500000.0,2.0,https://www.linkedin.com/company/tetra-yc-w17-/,,,https://www.facebook.com/calltetra/,,0,2,1,1,1,66,Software y Servicios B2B,9
Unima,https://www.crunchbase.com/organization/unima,3599300.0,4,33300.0,0,2016-01-01,0,0,20,active,4.0,c_00011_00050,3649300.0,7,angel,2021-10-01,33300.0,4.0,https://www.linkedin.com/company/unimainc/,,,,0,1,3,1,0,1,223,Salud,9
Circa,https://www.crunchbase.com/organization/eventgeek,560000.0,2,60000.0,0,2016-01-01,1,0,8,active,1.0,c_00011_00050,560000.0,4,pre_seed,2021-12-02,60000.0,3.0,https://www.linkedin.com/company/hicirca,,,https://www.facebook.com/HiCirca,,0,3,1,1,0,0,Software y Servicios B2B,9
Inspector Cloud,https://www.crunchbase.com/organization/inspector-cloud,1355000.0,6,325000.0,0,2016-01-01,0,0,7,active,4.0,c_00051_00100,1485000.0,8,seed,2021-04-05,325000.0,1.0,https://www.linkedin.com/company/inspector-cloud,,,https://www.facebook.com/pg/inspectorcloudretail,,0,1,1,1,0,0,Software y Servicios B2B,9
Precious,https://www.crunchbase.com/organization/precious,1120000.0,5,1000000.0,0,2016-01-01,1,0,5,active,3.0,c_00001_00010,1120000.0,2,seed,2018-04-02,1000000.0,2.0,https://www.linkedin.com/company/baby-art-app/,,,,0,0,2,1,0,1,5,Software y Servicios B2B,9
Audm,https://www.crunchbase.com/organization/audm,1620000.0,9,1500000.0,0,2016-01-01,2,0,3,active,2.0,c_00001_00010,1620000.0,2,seed,2018-07-27,1500000.0,2.0,https://www.linkedin.com/company/audm,,,https://www.facebook.com/audmapp/,,0,2,1,1,1,0,Software y Servicios B2B,9
Khabri,https://www.crunchbase.com/organization/khabri,2239232.0,5,155000000.0,0,2016-01-01,0,0,13,active,5.0,c_00011_00050,2239232.0,5,seed,2021-08-04,155000000.0,3.0,https://www.linkedin.com/company/khabri-app,,,,0,0,3,1,0,0,0,Software y Servicios B2B,9
Apurata,https://www.crunchbase.com/organization/apurata,150000.0,0,150000.0,0,2016-01-01,0,0,3,active,1.0,c_00011_00050,150000.0,2,seed,2019-08-19,150000.0,2.0,https://www.linkedin.com/company/25054797,,,https://www.facebook.com/ApurataPrestamos/,,0,2,1,1,1,446,Finanzas,9
YourQuote,https://www.crunchbase.com/organization/yourquote,1125000.0,2,125000.0,0,2016-01-01,0,0,3,active,2.0,c_00011_00050,1125000.0,2,seed,2021-03-22,125000.0,2.0,https://in.linkedin.com/company/yourquote,,,https://www.facebook.com/YourQuoteApp/,,0,2,1,1,1,0,Software y Servicios B2B,9
Buglife,https://www.crunchbase.com/organization/buglife,120000.0,7,120000.0,0,2016-01-01,0,1,2,active,1.0,c_00001_00010,120000.0,1,seed,2018-01-04,120000.0,2.0,https://www.linkedin.com/company/bofaml,,,,0,0,2,1,0,1,161,Software y Servicios B2B,9
Caelum Health,https://www.crunchbase.com/organization/caelum-health,120000.0,3,120000.0,0,2016-01-01,0,0,6,active,1.0,c_00001_00010,120000.0,2,seed,2017-08-21,120000.0,2.0,https://www.linkedin.com/company-beta/18131547/,,,https://www.facebook.com/caelumhealth/,,1,1,1,1,1,10,Salud,9
SharpestMinds,https://www.crunchbase.com/organization/sharpestminds,120000.0,2,120000.0,0,2016-01-01,0,0,3,active,1.0,c_00001_00010,120000.0,3,pre_seed,2018-01-04,120000.0,2.0,https://www.linkedin.com/company/18322157/,,,https://www.facebook.com/SharpestMinds/,,0,2,1,1,1,0,Educación,9
MyPetrolPump,https://www.crunchbase.com/organization/mypetrolpump,1620000.0,2,1620000.0,0,2016-01-01,0,0,2,active,1.0,c_00011_00050,1620000.0,1,seed,2019-07-29,1620000.0,2.0,https://www.linkedin.com/company/mypetrolpump/,,,https://www.facebook.com/mypetrolpump/,,0,2,1,1,1,297,Consumo,9
Edyst,https://www.crunchbase.com/organization/edyst,150000.0,0,150000.0,0,2016-01-01,0,0,1,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-03-18,150000.0,2.0,https://www.linkedin.com/company/edyst/,,,https://www.facebook.com/edystme/,,0,2,1,1,0,0,Educación,9
Loom.ai,https://www.crunchbase.com/organization/loomai,5850000.0,25,3000000.0,0,2016-01-01,0,7,12,active,1.0,c_00011_00050,5850000.0,4,seed,2018-05-03,3000000.0,2.0,https://www.linkedin.com/company/loom.ai,,,https://www.facebook.com/loomaiinc,,0,2,1,1,0,0,Software y Servicios B2B,9
Zinc Platform,https://www.crunchbase.com/organization/zinc-platform,120000.0,0,120000.0,0,2016-01-01,0,0,2,active,1.0,c_00011_00050,120000.0,2,seed,2017-08-21,120000.0,2.0,https://www.linkedin.com/company/zinc-platform/,,,https://www.facebook.com/zincplatform/,,0,2,1,1,0,0,Finanzas,9
High Earth Orbit Robotics,https://www.crunchbase.com/organization/high-earth-orbit-robotics,7964759.0,5,12000000.0,0,2016-01-01,0,0,7,active,2.0,c_00011_00050,7964759.0,4,series_a,2023-08-21,12000000.0,2.0,https://www.linkedin.com/company/high-earth-orbit-robotics,,,,0,0,2,1,0,1,30,Software y Servicios B2B,9
Solve,https://www.crunchbase.com/organization/solve-4,120000.0,12,120000.0,0,2016-01-01,1,0,1,active,1.0,c_00011_00050,120000.0,1,pre_seed,2017-08-21,120000.0,3.0,https://www.linkedin.com/company-beta/12958126/,,,,0,0,3,1,0,1,6,No Especificado,9
Vanido,https://www.crunchbase.com/organization/vanido,120000.0,3,120000.0,0,2016-01-01,0,0,2,active,1.0,c_00001_00010,120000.0,2,pre_seed,2017-08-21,120000.0,1.0,https://www.linkedin.com/company-beta/16246961/,,,https://www.facebook.com/pg/VanidoApp,,1,0,1,1,1,339,Educación,9
SmartSite,https://www.crunchbase.com/organization/smartsite,120000.0,0,120000.0,0,2016-01-01,0,0,1,active,1.0,c_00001_00010,120000.0,1,seed,2016-08-22,120000.0,3.0,https://www.linkedin.com/company/smart-site,,,,0,0,3,1,0,1,15,Bienes Raíces y Construcción,9
JetPack Aviation,https://www.crunchbase.com/organization/jetpack-aviation,2749360.0,9,2000000.0,0,2016-01-01,0,0,7,active,2.0,c_00001_00010,2749360.0,4,seed,2019-11-13,2000000.0,1.0,https://in.linkedin.com/company/jetpack-aviation,,,https://www.facebook.com/jetpackaviation/,,0,1,1,1,1,0,No Especificado,9
SMBRate,https://www.crunchbase.com/organization/smbrate,120000.0,0,120000.0,0,2016-01-01,0,0,1,active,1.0,c_00001_00010,120000.0,1,pre_seed,2017-07-01,120000.0,1.0,,0,0,https://www.facebook.com/yoursmbrate,,0,1,0,1,0,0,Finanzas,9
Legistify,https://www.crunchbase.com/organization/legistify,4500000.0,10,4000000.0,0,2015-12-16,0,0,11,active,2.0,c_00051_00100,4500000.0,5,series_a,2023-09-25,4000000.0,2.0,https://www.linkedin.com/company/get-legal,,,https://www.facebook.com/legistify,,0,2,1,1,1,334,Software y Servicios B2B,9
Curtsy,https://www.crunchbase.com/organization/curtsy,12570000.0,10,11000000.0,0,2015-12-01,1,0,14,active,4.0,c_00011_00050,12570000.0,6,series_a,2021-01-21,11000000.0,4.0,https://www.linkedin.com/company/curtsy,,,https://www.facebook.com/curtsyapp,,1,3,1,1,1,0,Software y Servicios B2B,9
Saleswhale,https://www.crunchbase.com/organization/saleswhale,6620000.0,3,5300000.0,0,2015-12-01,0,0,9,active,4.0,c_00011_00050,6620000.0,4,series_a,2019-04-23,5300000.0,3.0,http://www.linkedin.com/company/saleswhale,,,http://www.facebook.com/saleswhaleio,,1,2,1,1,1,246,Software y Servicios B2B,9
Rose Rocket,https://www.crunchbase.com/organization/rose-rocket,63000000.0,14,38000000.0,0,2015-11-27,1,0,10,active,4.0,c_00101_00250,63000000.0,6,series_b,2023-06-20,38000000.0,3.0,https://www.linkedin.com/company/15180908,,,https://www.facebook.com/RoseRocket,,0,3,1,1,1,307,Software y Servicios B2B,9
Pop Meals,https://www.crunchbase.com/organization/dah-makan,27020000.0,9,18000000.0,0,2015-11-17,0,0,21,active,2.0,c_00051_00100,27020000.0,5,series_b,2020-02-27,18000000.0,3.0,https://www.linkedin.com/company/dah-makan,,,http://www.facebook.com/orderdahmakan,,1,2,1,1,1,1,Software y Servicios B2B,9
Superside,https://www.crunchbase.com/organization/konsus,35120000.0,16,30000000.0,0,2015-11-01,5,0,15,active,6.0,c_00501_01000,35120000.0,4,series_a,2021-12-14,30000000.0,3.0,https://www.linkedin.com/company/superside,,,https://www.facebook.com/supersidehq,,1,2,1,1,1,0,Software y Servicios B2B,9
CareRev,https://www.crunchbase.com/organization/care-revolutions,51288000.0,30,50000000.0,0,2015-10-01,1,0,19,active,1.0,c_00251_00500,51288000.0,3,series_a,2021-04-26,50000000.0,2.0,https://www.linkedin.com/company/carerev,,,https://www.facebook.com/CareRev,,1,1,1,1,1,0,Salud,9
"Mason America, Inc.",https://www.crunchbase.com/organization/mason,25120000.0,70,25000000.0,0,2015-10-01,2,0,11,active,2.0,c_00101_00250,25120000.0,2,series_a,2019-08-14,25000000.0,1.0,https://www.linkedin.com/company/mason-america/,,,https://www.facebook.com/buildwithmason,,0,1,1,1,1,101,Software y Servicios B2B,9
Sudden Coffee,https://www.crunchbase.com/organization/sudden-coffee,5020000.0,2,1700000.0,0,2015-10-01,1,0,12,active,2.0,c_00001_00010,5020000.0,4,seed,2018-10-30,1700000.0,2.0,https://www.linkedin.com/company/sudden-coffee,,,https://www.facebook.com/suddencoffee/,,0,2,1,1,0,0,Consumo,9
ZiffyHomes,https://www.crunchbase.com/organization/ziffy-homes,1933675.0,14,1500000.0,0,2015-09-22,0,0,7,active,2.0,c_00011_00050,1933675.0,4,seed,2019-10-19,1500000.0,3.0,https://www.linkedin.com/company/ziffyhomes,,,https://www.facebook.com/ziffyhomes,,0,3,1,1,1,273,Bienes Raíces y Construcción,9
Jopwell,https://www.crunchbase.com/organization/jopwell,11870000.0,24,7500000.0,0,2015-09-01,1,0,19,active,1.0,c_00011_00050,11870000.0,4,series_a,2017-09-25,7500000.0,2.0,https://www.linkedin.com/company/jopwell,,,https://www.facebook.com/Jopwell,,0,2,1,1,1,0,No Especificado,9
Token Transit,https://www.crunchbase.com/organization/token-transit,4117140.0,396,4117140.0,0,2015-09-01,0,0,12,active,1.0,c_00011_00050,4117140.0,2,seed,2019-10-17,4117140.0,4.0,https://www.linkedin.com/company/tokentransit/,,,https://www.facebook.com/tokentransit/,,1,3,1,1,1,487,Bienes Raíces y Construcción,9
OneChronos,https://www.crunchbase.com/organization/one-chronos,81324994.0,23,32000000.0,0,2015-07-01,0,0,11,active,1.0,c_00011_00050,81324994.0,5,series_b,2024-11-19,32000000.0,2.0,https://www.linkedin.com/company/onechronos/,,,,0,1,1,1,0,1,42,Finanzas,10
Focal Systems,https://www.crunchbase.com/organization/focal-systems,41800000.0,47,25880000.0,0,2015-06-04,0,0,6,active,3.0,c_00101_00250,41900000.0,6,series_b,2021-11-01,25880000.0,2.0,https://www.linkedin.com/company/focal-systems-inc.,,,,0,0,2,1,0,1,140,Software y Servicios B2B,10
PartnerStack,https://www.crunchbase.com/organization/partnerstack,36173010.0,25,35000000.0,0,2015-06-01,1,0,10,active,1.0,c_00101_00250,36173010.0,4,series_b,2021-05-26,35000000.0,4.0,https://www.linkedin.com/company/partnerstack,,,https://www.facebook.com/PartnerStack-576964792737529,,0,4,1,1,1,910,Software y Servicios B2B,10
Landed_2,https://www.crunchbase.com/organization/landed,53120000.0,27,31000000.0,0,2015-06-01,0,0,23,active,5.0,c_00001_00010,53120000.0,7,series_b,2021-09-15,31000000.0,3.0,https://www.linkedin.com/company/landed-inc/,,,https://www.facebook.com/landedinc/,,0,3,1,1,1,0,Bienes Raíces y Construcción,10
zeroheight,https://www.crunchbase.com/organization/zeroheight,11172674.0,2,10000000.0,0,2015-05-22,2,0,14,active,3.0,c_00011_00050,11172674.0,6,series_a,2021-08-03,10000000.0,2.0,https://www.linkedin.com/company/zero-height,,,https://www.facebook.com/zeroheight/,,0,2,1,1,1,0,Software y Servicios B2B,10
Contraline,https://www.crunchbase.com/organization/contraline,23830000.0,38,7200000.0,0,2015-05-20,0,17,33,active,4.0,c_00011_00050,24630000.0,8,series_a,2022-11-10,7200000.0,2.0,https://www.linkedin.com/company/contraline-llc,,,https://www.facebook.com/contralinellc,,0,2,1,1,1,617,Salud,10
Auro Robotics,https://www.crunchbase.com/organization/auro-robotics,2220000.0,20,2100000.0,0,2015-05-12,1,0,5,active,1.0,c_00001_00010,2220000.0,2,seed,2016-04-26,2100000.0,3.0,https://www.linkedin.com/company/auro-robotics,,,https://www.facebook.com/AuroAi/,,0,3,1,1,1,0,Software y Servicios B2B,10
Netomi,https://www.crunchbase.com/organization/netomi,52000000.0,35,30000000.0,0,2015-05-01,0,0,25,active,3.0,c_00101_00250,52000000.0,4,series_b,2021-11-17,30000000.0,1.0,https://www.linkedin.com/company/netomi/,,,https://www.facebook.com/officialnetomi,,0,1,1,1,1,577,Software y Servicios B2B,10
Voodoo Manufacturing,https://www.crunchbase.com/organization/voodoo-manufacturing,6650000.0,10,5000000.0,0,2015-05-01,2,1,10,active,3.0,c_00011_00050,6650000.0,3,seed,2017-06-23,5000000.0,4.0,https://www.linkedin.com/company-beta/6473428,,,https://www.facebook.com/vdmfg/,,0,4,1,1,1,973,Industria,10
Deako,https://www.crunchbase.com/organization/deako,20120000.0,40,12500000.0,0,2015-04-01,5,13,9,active,2.0,c_00051_00100,22220000.0,5,series_b,2021-03-15,12500000.0,2.0,https://www.linkedin.com/company/deako,,,https://www.facebook.com/deakolights/,,0,2,1,1,1,357,Bienes Raíces y Construcción,10
AirX,https://www.crunchbase.com/organization/airx,1380000000.0,3,1250000000.0,0,2015-02-23,0,0,16,active,3.0,c_00011_00050,1380000000.0,5,series_b,2025-03-05,1250000000.0,2.0,https://www.linkedin.com/company/airx-inc,,,https://www.facebook.com/airx.inc20150223/,,0,2,1,1,0,0,No Especificado,10
Sandbox Banking,https://www.crunchbase.com/organization/sandbox-banking,6075000.0,39,4300000.0,0,2015-01-30,2,0,11,active,2.0,c_00011_00050,6075000.0,8,seed,2022-11-17,4300000.0,2.0,https://www.linkedin.com/company/sandboxbanking,,,,0,1,1,1,0,0,0,Finanzas,10
Junction_2,https://www.crunchbase.com/organization/junction,18600000.0,2,18000000.0,0,2015-01-17,0,0,5,active,1.0,c_00011_00050,18600000.0,2,series_a,2025-03-11,18000000.0,3.0,,0,0,https://www.facebook.com/junctiondash,,0,3,0,1,0,0,Software y Servicios B2B,10
Aerones,https://www.crunchbase.com/organization/aerones,107386781.0,35,62000000.0,0,2015-01-01,4,2,28,active,10.0,c_00251_00500,112929315.0,10,series_b,2025-06-02,62000000.0,2.0,https://www.linkedin.com/company/aerones/,,,https://www.facebook.com/aeronescom/,,1,1,1,1,1,795,Industria,10
Replika,https://www.crunchbase.com/organization/io,10920000.0,40,6500000.0,0,2015-01-01,1,1,9,active,2.0,c_00011_00050,10920000.0,3,series_a,2017-11-30,6500000.0,1.0,https://www.linkedin.com/company/luka-inc,,,https://www.facebook.com/myownreplika,,1,0,1,1,1,0,Software y Servicios B2B,10
Paystack,https://www.crunchbase.com/organization/paystack,11625002.0,166,10205002.0,0,2015-01-01,0,0,27,active,7.0,c_00101_00250,11675002.0,5,series_a,2018-08-28,10205002.0,3.0,https://www.linkedin.com/company/paystack,,,https://www.facebook.com/PaystackHQ,,1,2,1,1,1,0,Finanzas,10
Akido Labs,https://www.crunchbase.com/organization/akido-labs,81620000.0,19,60000000.0,0,2015-01-01,0,0,22,active,1.0,c_00501_01000,81620000.0,8,series_b,2025-05-15,60000000.0,3.0,https://www.linkedin.com/company/9335675,,,,0,0,3,1,0,0,0,Software y Servicios B2B,10
Deepgram,https://www.crunchbase.com/organization/deepgram,85920000.0,54,47000000.0,0,2015-01-01,1,7,21,active,8.0,c_00101_00250,85920000.0,8,series_b,2022-11-26,47000000.0,2.0,https://www.linkedin.com/company/deepgram,,,https://www.facebook.com/deepgram,,0,2,1,1,1,0,Software y Servicios B2B,10
Eden,https://www.crunchbase.com/organization/eden,68000000.0,62,28000000.0,0,2015-01-01,0,0,35,active,5.0,c_00051_00100,68000000.0,6,series_b,2020-03-03,28000000.0,3.0,https://www.linkedin.com/company/edenworkplace/,,,https://www.facebook.com/edenworkplace/,,0,3,1,1,0,0,Software y Servicios B2B,10
Thunkable,https://www.crunchbase.com/organization/thunkable,33420000.0,9,30000000.0,0,2015-01-01,2,0,16,active,3.0,c_00011_00050,33644912.0,4,series_b,2022-02-28,30000000.0,3.0,https://www.linkedin.com/company/thunkable,,,https://www.facebook.com/thunkable,,1,2,1,1,1,0,Software y Servicios B2B,10
