company_name,link_company,linkedin,linkedin_employees,linkedin_followers,facebook,facebook_followers
PaveAI,https://www.crunchbase.com/organization/paveiq,https://www.linkedin.com/company/pave-analytics,,,https://www.facebook.com/paveai/,
Intact Therapeutics,https://www.crunchbase.com/organization/intact-therapeutics,https://www.linkedin.com/company/intact-therapeutics/,,,,0
Quantierra,https://www.crunchbase.com/organization/quantierra,,0,0,,0
StrongIntro,https://www.crunchbase.com/organization/strongintro,https://www.linkedin.com/company/strongintro,,,https://www.facebook.com/strongintro,
Battlecard,https://www.crunchbase.com/organization/battlecard,,0,0,,0
Elucify,https://www.crunchbase.com/organization/elucify,https://www.linkedin.com/company/getelucify,,,https://www.facebook.com/getelucify,
Chillabit,https://www.crunchbase.com/organization/chillabit,https://www.linkedin.com/company/chillabit-yc-w16-,,,https://www.facebook.com/justchillabit,
Cambridge Mask Co,https://www.crunchbase.com/organization/cambridge-mask,https://www.linkedin.com/company/cambridge-mask-co/?originalSubdomain=kw,,,https://www.facebook.com/cambridgemaskco,
Unnyhog,https://www.crunchbase.com/organization/unnyhog,https://www.linkedin.com/company/unnyhog,,,https://www.facebook.com/pg/unnyhog,
Bot Orange,https://www.crunchbase.com/organization/bot-orange,https://www.linkedin.com/company/bot-orange/,,,,0
Monthli,https://www.crunchbase.com/organization/monthli,https://www.linkedin.com/company/monthli/?originalSubdomain=in,,,,0
Supr Daily,https://www.crunchbase.com/organization/supr-daily,https://www.linkedin.com/company/suprdaily/,,,https://www.facebook.com/suprdaily/,
Appcanary,https://www.crunchbase.com/organization/appcanary,https://www.linkedin.com/company/appcanary,,,,0
X-ZELL,https://www.crunchbase.com/organization/x-zell,https://www.linkedin.com/company/xzell,,,,0
Nexu,https://www.crunchbase.com/organization/nexu,https://www.linkedin.com/company/nexu-mx,,,https://www.facebook.com/nexumx,
TetraScience,https://www.crunchbase.com/organization/tetrascience-inc-,https://www.linkedin.com/company/tetrascience,,,https://facebook.com/tetrascienceinc,
Meter Feeder,https://www.crunchbase.com/organization/meterfeeder,https://www.linkedin.com/company/meter-feeder-inc,,,https://www.facebook.com/meterfeeder.inc,
PAKIBLE,https://www.crunchbase.com/organization/pakible,https://www.linkedin.com/company/pakible,,,https://www.facebook.com/GetPakible,
CareSkore,https://www.crunchbase.com/organization/careskore,https://www.linkedin.com/company/care-skore,,,https://www.facebook.com/careskore,
Boom Supersonic,https://www.crunchbase.com/organization/boom-technology,https://www.linkedin.com/company/boom-technology-inc.,,,https://www.facebook.com/boomsupersonic,
Mashgin,https://www.crunchbase.com/organization/mashgin,https://www.linkedin.com/company/mashgin,,,https://www.facebook.com/mashgin,
Bodyport,https://www.crunchbase.com/organization/bodyport,https://www.linkedin.com/company/bodyport-inc.,,,https://www.facebook.com/bodyportinc,
Gemnote,https://www.crunchbase.com/organization/gemnote,https://www.linkedin.com/company/gemnote,,,https://www.facebook.com/gemnotegifts,
Docbot,https://www.crunchbase.com/organization/docbot,https://www.linkedin.com/company/docbot-ai,,,https://www.facebook.com/DocbotAI,
UpKeep,https://www.crunchbase.com/organization/upkeep-maintenance-management,https://www.linkedin.com/company/upkeep-maintenance-management/,,,https://www.facebook.com/onupkeep,
Termii,https://www.crunchbase.com/organization/termii-networks,https://www.linkedin.com/company/termii-networks/,,,http://www.facebook.com/termiinetworks,
Prolific,https://www.crunchbase.com/organization/prolific-academic,https://www.linkedin.com/company/prolific-academic,,,https://www.facebook.com/prolificac,
Castle,https://www.crunchbase.com/organization/castle,https://www.linkedin.com/company/castle-for-landlords/,,,,0
Magic Instruments,https://www.crunchbase.com/organization/magic-instruments,https://www.linkedin.com/company/magic-instruments,,,http://facebook.com/magicinstruments,
Impraise,https://www.crunchbase.com/organization/impraise,http://www.linkedin.com/company/3071405,,,http://www.facebook.com/impraiseapp,
Clara Labs,https://www.crunchbase.com/organization/clara-labs,https://www.linkedin.com/company/clara-labs/,,,https://www.facebook.com/ClaraLabsInc/,
Instabug,https://www.crunchbase.com/organization/instabug,https://www.linkedin.com/company/3047747,,,https://www.facebook.com/pg/Instabug,
Flip,https://www.crunchbase.com/organization/flip-2,,0,0,https://www.facebook.com/justflipit,
Perlara,https://www.crunchbase.com/organization/perlstein-lab,http://www.linkedin.com/company/perlstein-lab,,,https://www.facebook.com/PerlaraPBC,
AdvantageClub.ai,https://www.crunchbase.com/organization/advantage-club,https://www.linkedin.com/company/work-advantage,,,https://www.facebook.com/advantageclubindia,
Universe,https://www.crunchbase.com/organization/universe-2,https://www.linkedin.com/company/universe-,,,https://www.facebook.com/onuniverseapp,
Plate IQ,https://www.crunchbase.com/organization/plate-iq,https://www.linkedin.com/company/plateiq,,,https://www.facebook.com/plateiq,
ReadMe,https://www.crunchbase.com/organization/readme-io,https://www.linkedin.com/company/readme-io,,,https://www.facebook.com/readmeio,
TrueClaim,https://www.crunchbase.com/organization/trueclaim-ff70,https://www.linkedin.com/company/trytrueclaim,,,,0
Reach,https://www.crunchbase.com/organization/reach-labs-f7b1,https://www.linkedin.com/company/reach-power,,,,0
Garten,https://www.crunchbase.com/organization/garten,https://www.linkedin.com/company/garten/,,,https://www.facebook.com/getgarten,
iMicrobes,https://www.crunchbase.com/organization/industrial-microbes,https://www.linkedin.com/company/3693772,,,,0
Pachyderm,https://www.crunchbase.com/organization/pachyderm,https://www.linkedin.com/company/pachyderm-inc-,,,https://www.facebook.com/pachydermIO,
SimpleCitizen,https://www.crunchbase.com/organization/simplecitizen,https://www.linkedin.com/company/simplecitizen,,,https://www.facebook.com/simplecitizenus,
Porter,https://www.crunchbase.com/organization/porter-0eee,https://www.linkedin.com/company/getporter/,,,,0
Entocycle,https://www.crunchbase.com/organization/entocycle,https://www.linkedin.com/company/entocycle/,,,https://www.facebook.com/entocycle,
AgendaPro,https://www.crunchbase.com/organization/agendapro,https://www.linkedin.com/company/agendapro,,,https://www.facebook.com/agendapro?ref=br_tf,
Kenota Health,https://www.crunchbase.com/organization/exvivo-labs,https://www.linkedin.com/company/kenotahealth/,,,https://www.facebook.com/KenotaHealth/,
Pathmind,https://www.crunchbase.com/organization/pathmind,https://www.linkedin.com/company/37560379/,,,https://www.facebook.com/pathmind/,
Koko,https://www.crunchbase.com/organization/koko-3,https://www.linkedin.com/company/kokoai/,,,https://www.facebook.com/kokocares,
Bus.com,https://www.crunchbase.com/organization/busdotcom,https://ca.linkedin.com/company/buscom,,,https://www.facebook.com/buscomhq/,
Tenjin,https://www.crunchbase.com/organization/tenjin,https://www.linkedin.com/company/tenjin,,,https://www.facebook.com/tenjinio/,
Skymind,https://www.crunchbase.com/organization/skymind,https://www.linkedin.com/company/skymindinc/,,,https://www.facebook.com/Skymind-106964190806104/,
LiftIgniter,https://www.crunchbase.com/organization/liftigniter,https://www.linkedin.com/company/liftigniter,,,https://www.facebook.com/liftigniter/,
MineralSoft,https://www.crunchbase.com/organization/mineralsoft,https://www.linkedin.com/company/mineralsoft,,,https://www.facebook.com/mineralsoft,
UpLabs,https://www.crunchbase.com/organization/materialup,https://www.linkedin.com/company/officialuplabs,,,http://www.facebook.com/materialup,
ExceptionALLY,https://www.crunchbase.com/organization/exceptionally,https://www.linkedin.com/company/exceptionally/,,,https://www.facebook.com/Growexceptionally,
Paribus,https://www.crunchbase.com/organization/paribus,https://www.linkedin.com/company/paribus-co-,,,https://www.facebook.com/paribusco,
Paid,https://www.crunchbase.com/organization/paid,https://www.linkedin.com/company/paid/,,,https://www.facebook.com/paidlabs,
STYLEBEE,https://www.crunchbase.com/organization/stylebee,https://www.linkedin.com/company/stylebee,,,http://www.facebook.com/StyleBeeBeauty,
Lynks,https://www.crunchbase.com/organization/lynks,https://www.linkedin.com/company/10496868/,,,http://www.facebook.com/LynksEgypt,
LendEDU,https://www.crunchbase.com/organization/shoptutors,https://www.linkedin.com/company/lendedu/,,,https://www.facebook.com/lendedu,
Covetly,https://www.crunchbase.com/organization/covetly,https://www.linkedin.com/company-beta/10011493/,,,https://www.facebook.com/pg/covetly,
Suiteness,https://www.crunchbase.com/organization/suiteness,http://www.linkedin.com/company/suiteness,,,http://www.facebook.com/pages/Suiteness/351617984848677,
Placenote,https://www.crunchbase.com/organization/vertical-2,https://www.linkedin.com/company/placenotesdk,,,https://www.facebook.com/placenote,
Lully,https://www.crunchbase.com/organization/lully,https://www.linkedin.com/company/3838757,,,https://www.facebook.com/lullysleep,
Parenthoods,https://www.crunchbase.com/organization/parenthoods,https://www.linkedin.com/company/parenthoods/,,,https://www.facebook.com/parenthoods/,
