company_name,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,facebook,twitter,founders,categories
David AI,30500000.0,3.0,25000000.0,,2024-01-01,,,10,active,4.0,c_00001_00010,30500000.0,3,series_a,2025-05-22,25000000.0,2.0,https://www.linkedin.com/company/david-ai/,,,"Ben Wiley, Tomer Cohen","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Helium,2000000.0,18.0,2000000.0,,2024-01-01,,,3,active,1.0,c_00001_00010,2000000.0,1,pre_seed,2025-01-24,2000000.0,3.0,https://www.linkedin.com/company/uplikehelium/,,,"Anish Doshi, Shishir Jakati, Zach Witzel","Artificial Intelligence (AI), Data and Analytics, Other, Software"
Plume,500000.0,28.0,500000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/plumefinder/,,,"Edouard Labarthe, Jean-Baptiste de La Fage, Ma El","Artificial Intelligence (AI), Data and Analytics, Energy, Real Estate, Science and Engineering, Software, Sustainability"
Spur,5000000.0,10.0,4500000.0,,2024-01-01,3.0,0.0,14,active,2.0,c_00001_00010,5000000.0,2,seed,2025-04-17,4500000.0,2.0,https://www.linkedin.com/company/spur-test/,,https://x.com/spur_dev,"Anushka Nijhawan, Sneha Sivakumar","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Privacy and Security, Sales and Marketing, Science and Engineering, Software"
Henry,4800000.0,5.0,4300000.0,,2024-01-01,,,15,active,3.0,c_00001_00010,4800000.0,2,seed,2025-02-20,4300000.0,2.0,https://www.linkedin.com/company/henry-ai/,,,"Adam Pratt, Sammy Greenwall","Artificial Intelligence (AI), Real Estate, Software"
Starcloud,23900000.0,18.0,10000000.0,,2024-01-01,0.0,0.0,21,active,3.0,c_00001_00010,23900000.0,4,seed,2025-02-26,10000000.0,3.0,https://www.linkedin.com/company/starcloudinc,,https://x.com/starcloud_inc1,"Adi Oltean, Ezra Feilden, Philip Johnston","Science and Engineering, Transportation"
Operand,3600000.0,1.0,3100000.0,,2024-01-01,,,5,active,2.0,c_00001_00010,3600000.0,2,seed,2025-05-06,3100000.0,3.0,https://www.linkedin.com/company/tryoperand/,,,"Akhil Iyengar, Arjun Sahney, Ram Gorthi","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Clara,3600000.0,,3100000.0,,2024-01-01,,,3,active,3.0,c_00001_00010,3600000.0,2,seed,2025-06-03,3100000.0,2.0,https://www.linkedin.com/company/clarahomecare/,https://www.facebook.com/HomeCareNearMe/,,"Ian Gillis, Jonathan Levinson",Health Care
Alice tech,5272180.0,1.0,4200000.0,,2024-01-01,,,3,active,2.0,c_00001_00010,5272180.0,2,seed,2025-05-07,4200000.0,2.0,https://www.linkedin.com/company/alice-tech/,https://www.facebook.com/alicetech/,,"Kim Rants, Patrick Gadd","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Proception,500000.0,11.0,500000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2025-03-12,500000.0,2.0,https://www.linkedin.com/company/proceptionai/?viewAsMember=true,,https://x.com/proceptionAI,"Jay Li, Jianxiang Xu","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software"
Arini,500000.0,10.0,500000.0,,2024-01-01,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-19,500000.0,2.0,https://www.linkedin.com/company/ariniai/,https://www.facebook.com/people/Arini/61556352192138/,https://twitter.com/usearini,"Abdul Jamjoom, Rami Rustom","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software"
Pulse_1,4400000.0,3.0,3900000.0,,2024-01-01,,,9,active,3.0,c_00011_00050,4400000.0,2,seed,2025-02-19,3900000.0,2.0,https://www.linkedin.com/company/pulse-ai-corp,,https://twitter.com/Pulse__AI,"Ritvik Pandey, Sid Manchkanti","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Datacurve,500000.0,1.0,500000.0,,2024-01-01,,,4,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-03-01,500000.0,2.0,https://www.linkedin.com/company/datacurveai,,,"Charley Lee, Serena Ge","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software"
telli,3600000.0,4.0,3600000.0,,2024-01-01,1.0,0.0,11,active,2.0,c_00011_00050,3600000.0,1,pre_seed,2025-04-15,3600000.0,3.0,https://www.linkedin.com/company/tellitechnologies/,,https://x.com/tellidotcom,"Finn zur Mühlen, Philipp Baumanns, Seb Hapte-Selassie","Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Sales and Marketing, Science and Engineering, Software"
RetailReady,3800000.0,1.0,3300000.0,,2024-01-01,,,8,active,2.0,c_00001_00010,3800000.0,2,seed,2024-06-12,3300000.0,2.0,http://www.linkedin.com/company/retailreadyai,,,"Elle Smyth, Sarah Hamer","Apps, Software, Transportation"
AthenaHQ,2600000.0,1.0,2100000.0,,2024-01-01,,,4,active,2.0,c_00001_00010,2600000.0,2,seed,2025-03-15,2100000.0,2.0,https://www.linkedin.com/company/athena-hq/,,https://x.com/getathenahq,"Alan Yao, Andrew Yan","Artificial Intelligence (AI), Data and Analytics, Internet Services, Sales and Marketing, Science and Engineering, Software"
Gale,3200000.0,5.0,2700000.0,,2024-01-01,,,5,active,2.0,c_00001_00010,3200000.0,2,seed,2025-04-23,2700000.0,3.0,https://www.linkedin.com/company/galeapp/,,,"Haokun Qin, Rahul Gudise, Rishabh Sambare","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Coval,3800000.0,3.0,3300000.0,,2024-01-01,,,6,active,2.0,c_00011_00050,3800000.0,2,seed,2025-01-23,3300000.0,1.0,https://www.linkedin.com/company/covaldev/,,https://x.com/covaldev,Brooke Hopkins,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
Pipeshift,2500000.0,18.0,2500000.0,,2024-01-01,,,13,active,2.0,c_00001_00010,2500000.0,3,seed,2025-01-23,2500000.0,3.0,https://www.linkedin.com/company/pipeshift,,https://x.com/pipeshiftai,"Arko Chattopadhyay, Enrique Ferrao, Pranav Reddy","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software"
Octolane AI,3100000.0,2.0,2600000.0,,2024-01-01,,,8,active,1.0,c_00001_00010,3100000.0,2,seed,2025-04-14,2600000.0,2.0,https://www.linkedin.com/company/octolane/,,https://twitter.com/octolane_ai,"Md Abdul Halim Rafi, One Chowdhury","Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software"
Taxo,10500000.0,4.0,5000000.0,,2024-01-01,,,9,active,3.0,c_00001_00010,10500000.0,3,seed,2025-03-27,5000000.0,2.0,https://www.linkedin.com/company/taxo-ai/,,,"Ahmed Kerwan, Hassan Tahir","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software"
Focal_1,500000.0,5.0,500000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,,,,"Katia Bazzi, Ray Morgan","Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Science and Engineering, Software"
Bifrost Orbital,650000.0,,500000.0,,2024-01-01,,,4,active,1.0,c_00001_00010,652500.0,3,pre_seed,2024-12-04,500000.0,2.0,https://www.linkedin.com/company/bifrostorbital/,,https://twitter.com/bifrostorbital,"Geffen Avraham, Onkar Singh",Hardware
Just Words,2200000.0,1.0,1700000.0,,2024-01-01,,,4,active,2.0,c_00001_00010,2200000.0,2,seed,2024-08-27,1700000.0,1.0,https://www.linkedin.com/company/justwordsai,,https://twitter.com/justwordsai,Neha Mittal,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Sales and Marketing, Science and Engineering, Software"
Artificial Societies,500000.0,2.0,500000.0,1.0,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2025-03-12,500000.0,2.0,https://www.linkedin.com/company/artificial-societies/,,https://x.com/societiesio,"James He, Patrick Sharpe","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Sales and Marketing, Science and Engineering, Software"
Crustdata,6000000.0,,6000000.0,,2024-01-01,,,2,active,1.0,c_00011_00050,6000000.0,1,pre_seed,2024-12-04,6000000.0,3.0,https://www.linkedin.com/company/crustdata/,,https://x.com/crustdata,"Abhilash Chowdhary, Chris Pisarski, Manmohit Grewal",Software
And AI,7000000.0,4.0,6500000.0,,2024-01-01,,,7,active,2.0,c_00001_00010,7000000.0,2,seed,2025-02-06,6500000.0,2.0,https://www.linkedin.com/company/and-ai/,,https://twitter.com/tryandai,"Caleb Harris, Herbert Turner","Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software"
Asha Health,4400000.0,1.0,3900000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,4400000.0,2,seed,2024-12-30,3900000.0,2.0,https://www.linkedin.com/company/asha-health-ai/,,https://x.com/asha_health_ai,"Akkshay Khoslaa, Gokul Kumarresen","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software"
Giga ML,3600000.0,17.0,3600000.0,,2024-01-01,0.0,0.0,7,active,1.0,c_00011_00050,3600000.0,1,seed,2023-10-23,3600000.0,2.0,https://www.linkedin.com/company/gigaml/,,https://x.com/gigaml,"Esha Manideep, Varun Vummadi","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
Corgi,500000.0,,500000.0,,2024-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/corgiinsurance/,,,"Emily Yuan, Nico Laqua","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software"
OpenFunnel,1300000.0,1.0,1300000.0,,2024-01-01,,,4,active,1.0,c_00001_00010,1300000.0,1,pre_seed,2025-01-06,1300000.0,2.0,https://www.linkedin.com/company/openfunnel/,,https://x.com/openfunnel,"Aditya Lahiri, Fenil Suchak","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
Hamming AI,4300000.0,3.0,3800000.0,,2024-01-01,,,49,active,1.0,c_00001_00010,4300000.0,2,seed,2024-12-18,3800000.0,2.0,https://www.linkedin.com/company/hamming-ai,,https://twitter.com/HammingAI,"Marius Buleandra, Sumanyu Sharma","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
ClaimSorted,3000000.0,4.0,3000000.0,,2024-01-01,0.0,0.0,4,active,1.0,c_00051_00100,3000000.0,1,pre_seed,2024-10-12,3000000.0,2.0,,,,"German Mikulski, Pavel Gertsberg","Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Science and Engineering, Software"
Sonnet,520000.0,3.0,20000.0,,2024-01-01,,,2,active,2.0,c_00001_00010,520000.0,2,pre_seed,2025-03-10,20000.0,2.0,https://www.linkedin.com/company/sonnetai,,https://x.com/sonnet_ai_,"Anurag Kejriwal, Dylan Feng","Artificial Intelligence (AI), Data and Analytics, Health Care, Other, Professional Services, Sales and Marketing, Science and Engineering, Software"
K-Scale Labs,500000.0,,500000.0,,2024-01-01,,,4,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,3.0,https://www.linkedin.com/company/kscale/,,https://twitter.com/kscalelabs,"Benjamin Bolte, Matthew Freed, Paweł Budzianowski","Data and Analytics, Design, Hardware, Manufacturing, Science and Engineering, Software"
Theseus,4800000.0,2.0,4300000.0,,2024-01-01,,,4,active,2.0,c_00001_00010,4800000.0,2,seed,2025-04-18,4300000.0,3.0,https://www.linkedin.com/company/theseustech/,,,"Carl Schoeller, Ian Laffey, Sacha Lévy","Consumer Electronics, Consumer Goods, Government and Military, Hardware, Information Technology, Navigation and Mapping, Software"
Mastra,500000.0,,500000.0,,2024-01-01,,,4,active,1.0,c_00001_00010,500000.0,1,pre_seed,2025-03-12,500000.0,3.0,https://www.linkedin.com/company/mastra-ai/,,https://x.com/mastra_ai,"Abhi Aiyer, Sam Bhagwat, Shane Thomas","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
OmniAI,3700000.0,2.0,3200000.0,,2024-01-01,,,8,active,1.0,c_00001_00010,3700000.0,2,seed,2024-06-22,3200000.0,2.0,https://www.linkedin.com/company/getomni-ai,,https://twitter.com/getomni_ai,"Anna Pojawis, Tyler Maran","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Ocular AI,2500000.0,8.0,2000000.0,,2024-01-01,,,2,active,2.0,c_00001_00010,2500000.0,2,seed,2024-11-10,2000000.0,2.0,https://www.linkedin.com/company/use-ocular,,,"Louis Murerwa, Michael Moyo","Apps, Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Other, Science and Engineering, Software"
Polymet,2000000.0,1.0,2000000.0,,2024-01-01,,,3,active,2.0,c_00001_00010,2000000.0,1,pre_seed,2024-09-25,2000000.0,2.0,https://www.linkedin.com/company/polymet-ai/,,,"Furkan Köseoğlu, Yusuf Hilmi","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software"
SimCare AI,2500000.0,6.0,2000000.0,,2024-01-01,,,9,active,2.0,c_00001_00010,2500000.0,2,seed,2025-02-27,2000000.0,2.0,https://www.linkedin.com/company/somalabyc/,,,"Tiko Bdoyan, Vrishank Saini","Artificial Intelligence (AI), Data and Analytics, Education, Health Care, Science and Engineering, Software"
Reforged Labs,3900000.0,9.0,3900000.0,,2024-01-01,,,7,active,2.0,c_00001_00010,3900000.0,3,seed,2024-08-08,3900000.0,2.0,https://www.linkedin.com/company/reforged-labs,,,"Oscar Xing Luo, Robert Huynh","Advertising, Artificial Intelligence (AI), Data and Analytics, Gaming, Sales and Marketing, Science and Engineering, Software"
Axiom,500000.0,,500000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2025-03-12,500000.0,2.0,https://www.linkedin.com/company/joinaxiom/,,https://x.com/axiomdottrade,"Henry Zhang, Preston Ellis","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other"
Kabilah,500000.0,,500000.0,,2024-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/kabilah/about/,,https://twitter.com/KabilahInc,"Muhammad Umar Nadeem, Sarah Raza","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software"
Merlin AI,500000.0,4.0,500000.0,,2024-01-01,,,1,active,1.0,c_00011_00050,500000.0,2,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/merlin-ai-co/,https://www.facebook.com/people/Merlin-AI-Technology/61561865691831/,,"Ayantika Dey, Kumar Siddhartha, Sneha Kumari","Information Technology, Professional Services, Software"
PearAI,500000.0,1.0,500000.0,,2024-01-01,0.0,1.0,1,active,1.0,c_00011_00050,500000.0,1,pre_seed,2024-12-04,500000.0,2.0,https://www.linkedin.com/company/trypearai/,,https://x.com/trypearai,"Duke Pan, Nang Ang","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Parley,500000.0,2.0,500000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/parley-immigration/,,,"Ian Edwards, Jackson Perry, Philip Smart","Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software"
Piramidal,8000000.0,,1500000.0,,2024-01-01,,,7,active,1.0,c_00001_00010,8000000.0,3,seed,2024-12-15,1500000.0,2.0,https://www.linkedin.com/company/piramidalai,,,"Dimitris Fotis Sakellariou, Kris Pahuja","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software"
Tabular,500000.0,2.0,500000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,4.0,https://www.linkedin.com/company/tabular-yc-24/,,,"Kilian Justus, Leo von Kleist, Markus Jungnickel, Tim Hermes","Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software"
Ares Industries,500000.0,5.0,500000.0,,2024-01-01,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-08-21,500000.0,3.0,https://www.linkedin.com/company/aresindustries/,,https://x.com/ares_industries,"Alex Tseng, Daniel Jacoby, Devan Plantamura",Manufacturing
Parahelp,1250000.0,1.0,500000.0,,2024-01-01,,,4,active,3.0,c_00001_00010,1250000.0,2,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/parahelp-ai/,,https://twitter.com/parahelp_ai,"Anker Bach Ryhl, Mads Lunau Liechti","Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software"
Anthrogen,4500000.0,2.0,4000000.0,,2024-01-01,,,7,active,3.0,c_00001_00010,4500000.0,2,seed,2024-11-12,4000000.0,3.0,https://www.linkedin.com/company/anthrogen/,,https://x.com/AnthrogenBio,"Ankit Singhal, Connor Lee, Vignesh Karthik","Biotechnology, Science and Engineering, Sustainability"
Weave Robotics,500000.0,,500000.0,,2024-01-01,,,5,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/weave-robotics/,,https://x.com/weaverobotics,"Evan Wineland, Kaan Dogrusoz","Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software"
Tile,500000.0,,500000.0,,2024-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/tile-ai,,,"Jenica Zhong, Jessica Fang","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software"
Amber AI,500000.0,1.0,500000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/amber-ai/about,,,"Helen W., Oliver Zou","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
AfterQuery,500000.0,,500000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2025-03-12,500000.0,3.0,https://www.linkedin.com/company/afterquery/,,https://x.com/AfterQuery,"Carlos Georgescu, Danny Tang, Spencer Mateega","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
marblism,500000.0,,500000.0,,2024-01-01,,,5,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/marblism,,https://twitter.com/marblismAI,"Cyril Pluche, Ulric Musset","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
careCycle,2000000.0,,2000000.0,,2024-01-01,,,3,active,1.0,c_00001_00010,2000000.0,1,seed,2025-04-04,2000000.0,2.0,https://www.linkedin.com/company/carecycle-yc-w25/,,,"Alex Doonanco, Evan Roubekas","Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Science and Engineering, Software"
